transcript_id,SRR21831518,SRR21831519,SRR21831520,SRR21837144,SRR21837145,SRR21837146
TrSC58v2_5098.t1,0,2,4,7,4,8
TrSC58v2_5099.t1.e1,4,12,3,14,10,4
TrSC58v2_5099.t1,2,1,11,2,2,53
TrSC58v2_5100.t1.e1,3,3,5,8,5,10
TrSC58v2_5100.t1,0,2,4,7,4,8
TrSC58v2_5101.t1.e1,2,10,1,6,2,16
TrSC58v2_5101.t1,1,1,5,2,2,20
TrSC58v2_5102.t1.e1,3,5,13,13,9,28
TrSC58v2_5102.t1,0,1,17,11,7,37
TrSC58v2_5103.t1.e1,2,10,4,3,1,17
TrSC58v2_5103.t1,0,1,1,2,1,14
TrSC58v2_5104.t1.e1,3,3,5,7,13,10
TrSC58v2_5104.t1,0,2,6,6,1,12
TrSC58v2_5105.t1.e1,3,4,7,9,7,26
TrSC58v2_5105.t1,0,1,7,2,6,1
TrSC58v2_5106.t1.e1,7,16,9,15,9,65
TrSC58v2_5106.t1,0,0,0,13,2,4
MSTRG.4968.1,7,9,9,26,14,108
TrSC58v2_5107.t1.e1,4,14,21,7,3,49
TrSC58v2_5107.t1,1,0,0,6,2,2
TrSC58v2_5109.t1.e1,8,4,20,36,6,58
TrSC58v2_5109.t1,1,3,2,3,5,49
TrSC58v2_5111.t1.e1,10,3,15,12,15,39
TrSC58v2_5111.t1,0,1,1,11,7,36
TrSC58v2_5112.t1.e1,4,0,27,19,20,44
TrSC58v2_5112.t1,0,0,0,16,14,38
TrSC58v2_5113.t1,13,13,23,1,31,53
TrSC58v2_5113.t1.e1,13,16,35,72,39,145
MSTRG.4976.2,2,0,0,0,0,0
MSTRG.4978.1,30,36,74,146,105,399
TrSC58v2_5409.t1,0,8,22,4,15,4
TrSC58v2_5409.t1.e1,8,11,26,73,22,138
TrSC58v2_5410.t1,5,12,16,19,11,47
TrSC58v2_5410.t1.e1,7,17,20,24,16,53
TrSC58v2_5411.t1,23,28,40,83,59,196
TrSC58v2_5411.t1.e1,27,33,49,99,65,221
TrSC58v2_5413.t1,0,0,0,6,4,1
TrSC58v2_5413.t1.e1,5,0,11,7,5,49
TrSC58v2_5414.t1,1,1,2,6,2,21
TrSC58v2_5414.t1.e1,1,2,6,7,8,24
TrSC58v2_5416.t1,3,0,15,15,4,46
TrSC58v2_5416.t1.e1,4,8,19,22,4,51
MSTRG.5275.1,2,22,4,19,6,38
TrSC58v2_5418.t1,0,2,4,24,12,37
TrSC58v2_5418.t1.e1,6,3,25,28,13,42
TrSC58v2_5417.t1,7,6,23,40,24,106
TrSC58v2_5417.t1.e1,10,8,23,47,28,119
TrSC58v2_5419.t1,0,11,9,10,12,46
TrSC58v2_5419.t1.e1,3,13,11,12,13,51
TrSC58v2_5420.t1,0,11,6,24,10,44
TrSC58v2_5420.t1.e1,16,12,8,26,14,47
TrSC58v2_5423.t1,1,0,2,1,1,8
TrSC58v2_5423.t1.e1,3,0,2,3,2,9
TrSC58v2_5424.t1,10,9,10,35,21,1
TrSC58v2_5424.t1.e1,15,11,13,43,25,104
TrSC58v2_5425.t1,0,0,0,7,18,38
TrSC58v2_5425.t1.e1,5,4,16,9,22,43
TrSC58v2_5428.t1,20,32,31,53,47,184
TrSC58v2_5428.t1.e1,21,44,35,60,50,212
TrSC58v2_5431.t1,0,0,0,5,0,11
TrSC58v2_5431.t1.e1,4,0,19,5,5,13
TrSC58v2_5429.t1,9,14,30,50,32,140
TrSC58v2_5429.t1.e1,11,17,30,59,47,176
TrSC58v2_5430.t1,5,16,12,35,22,63
TrSC58v2_5430.t1.e1,7,24,14,38,26,68
TrSC58v2_5432.t1,2,9,11,14,11,50
TrSC58v2_5432.t1.e1,10,12,12,16,12,51
TrSC58v2_5433.t1,6,0,0,8,6,28
TrSC58v2_5433.t1.e1,8,15,8,9,8,30
TrSC58v2_5435.t1,5,8,11,22,10,43
TrSC58v2_5435.t1.e1,5,9,13,27,15,47
TrSC58v2_5434.t1,5,2,11,50,16,58
TrSC58v2_5434.t1.e1,7,3,14,53,20,68
TrSC58v2_5437.t1,0,0,6,5,7,29
TrSC58v2_5437.t1.e1,4,4,8,7,9,34
TrSC58v2_5442.t1,7,5,2,8,4,19
TrSC58v2_5442.t1.e1,8,6,7,10,4,22
TrSC58v2_5438.t1,2,3,8,14,5,24
TrSC58v2_5438.t1.e1,3,4,9,15,6,27
TrSC58v2_5439.t1,6,5,2,5,3,18
TrSC58v2_5439.t1.e1,7,6,6,11,4,21
TrSC58v2_5440.t1,1,1,1,1,1,7
TrSC58v2_5440.t1.e1,2,1,6,5,3,9
TrSC58v2_5441.t1,2,4,13,20,9,37
TrSC58v2_5441.t1.e1,4,5,15,23,11,44
TrSC58v2_5443.t1,2,0,7,6,3,13
TrSC58v2_5443.t1.e1,3,7,7,7,3,15
TrSC58v2_5144.t1,0,1,0,2,3,29
TrSC58v2_5144.t1.e1,0,3,11,12,15,24
TrSC58v2_5146.t1,0,0,0,0,1,2
TrSC58v2_5146.t1.e1,0,0,0,0,1,3
MSTRG.5033.1,0,56,95,171,0,363
TrSC58v2_5175.t1,0,6,0,9,0,0
TrSC58v2_5175.t1.e1,0,7,7,13,13,44
TrSC58v2_5180.t1,0,4,3,8,1,3
TrSC58v2_5180.t1.e1,0,5,3,9,11,22
TrSC58v2_5188.t1,0,1,0,7,9,22
TrSC58v2_5188.t1.e1,0,1,7,6,8,25
MSTRG.5062.1,0,4,2,13,3,29
TrSC58v2_5208.t1,0,1,0,5,1,22
TrSC58v2_5208.t1.e1,0,13,0,6,6,23
TrSC58v2_5217.t1,0,0,2,6,7,11
TrSC58v2_5217.t1.e1,0,0,14,7,7,13
TrSC58v2_5221.t1,0,1,0,2,1,18
TrSC58v2_5221.t1.e1,0,4,11,19,14,23
MSTRG.5086.1,0,0,0,60,38,147
MSTRG.5086.3,0,36,88,0,0,298
MSTRG.5086.4,0,0,45,122,91,60
TrSC58v2_5224.t1,0,0,1,3,0,16
TrSC58v2_5224.t1.e1,0,4,3,6,0,21
TrSC58v2_5225.t1,0,2,4,13,0,19
TrSC58v2_5225.t1.e1,0,3,5,15,4,20
MSTRG.5091.1,0,0,4,7,5,45
TrSC58v2_5234.t1.e1,0,0,0,0,0,0
TrSC58v2_5234.t1,0,0,0,0,0,0
TrSC58v2_5235.t1.e1,0,0,0,0,0,0
TrSC58v2_5235.t1,0,0,0,0,0,0
TrSC58v2_5236.t1.e1,0,0,0,0,0,0
TrSC58v2_5236.t1,0,0,0,0,0,0
TrSC58v2_5239.t1,0,2,1,20,2,77
TrSC58v2_5239.t1.e1,0,26,10,22,32,80
TrSC58v2_5257.t1,0,0,2,13,6,15
TrSC58v2_5257.t1.e1,0,3,13,17,8,23
TrSC58v2_5258.t1,0,5,1,7,9,8
TrSC58v2_5258.t1.e1,0,6,2,8,11,9
TrSC58v2_5269.t1,0,0,0,0,0,11
TrSC58v2_5269.t1.e1,0,3,11,0,4,18
TrSC58v2_5282.t1,0,0,1,2,2,29
TrSC58v2_5282.t1.e1,0,0,3,9,13,33
TrSC58v2_5140.t1,12,0,13,47,30,98
TrSC58v2_5140.t1.e1,12,4,17,55,37,127
TrSC58v2_5141.t1,6,1,6,5,1,2
TrSC58v2_5141.t1.e1,9,5,12,42,34,70
TrSC58v2_5142.t1,0,1,12,29,16,64
TrSC58v2_5142.t1.e1,3,23,14,43,21,75
TrSC58v2_5143.t1,0,0,0,1,0,32
TrSC58v2_5143.t1.e1,4,3,5,9,13,29
TrSC58v2_5145.t1,7,12,10,32,11,62
TrSC58v2_5145.t1.e1,8,16,14,36,41,68
TrSC58v2_5147.t1,2,3,4,0,8,17
TrSC58v2_5147.t1.e1,2,3,4,3,8,19
TrSC58v2_5148.t1,19,16,32,55,33,124
TrSC58v2_5148.t1.e1,22,17,47,49,40,138
TrSC58v2_5149.t1,4,0,14,2,4,20
TrSC58v2_5149.t1.e1,6,0,16,3,5,24
TrSC58v2_5150.t1,0,4,4,10,10,45
TrSC58v2_5150.t1.e1,7,5,10,12,11,51
TrSC58v2_5151.t1,4,0,11,0,13,37
TrSC58v2_5151.t1.e1,5,4,12,37,16,39
TrSC58v2_5152.t1,15,6,15,23,23,76
TrSC58v2_5152.t1.e1,22,8,23,27,25,87
TrSC58v2_5153.t1,0,0,13,2,0,3
TrSC58v2_5153.t1.e1,4,0,2,4,0,30
TrSC58v2_5154.t1,0,3,13,4,8,1
TrSC58v2_5154.t1.e1,4,3,14,5,10,89
TrSC58v2_5155.t1,6,0,2,6,7,40
TrSC58v2_5155.t1.e1,8,8,22,5,8,51
TrSC58v2_5156.t1,1,2,8,9,1,29
TrSC58v2_5156.t1.e1,3,3,8,10,3,33
TrSC58v2_5157.t1,6,10,43,54,10,78
TrSC58v2_5157.t1.e1,7,11,4,11,11,92
TrSC58v2_5158.t1,0,0,8,12,1,30
TrSC58v2_5158.t1.e1,6,0,9,14,15,34
TrSC58v2_5159.t1,8,8,26,3,23,71
TrSC58v2_5159.t1.e1,11,10,35,43,27,83
TrSC58v2_5160.t1,1,0,1,17,1,24
TrSC58v2_5160.t1.e1,2,0,21,18,15,22
TrSC58v2_5161.t1,2,0,1,1,3,17
TrSC58v2_5161.t1.e1,8,0,2,2,4,13
TrSC58v2_5162.t1,3,22,29,52,14,137
TrSC58v2_5162.t1.e1,15,24,34,61,16,157
TrSC58v2_5163.t1,7,0,9,18,9,24
TrSC58v2_5163.t1.e1,10,4,12,23,10,27
TrSC58v2_5164.t1,5,7,13,37,18,87
TrSC58v2_5164.t1.e1,6,8,18,41,23,99
TrSC58v2_5165.t1,0,0,21,18,4,57
TrSC58v2_5165.t1.e1,11,7,24,21,33,71
TrSC58v2_5166.t1,3,1,3,18,1,39
TrSC58v2_5166.t1.e1,4,15,5,25,17,45
TrSC58v2_5167.t1,1,0,3,8,1,9
TrSC58v2_5167.t1.e1,2,0,13,9,8,10
TrSC58v2_5168.t1,4,5,22,16,20,82
TrSC58v2_5168.t1.e1,5,6,25,22,22,102
TrSC58v2_5169.t1,22,37,71,150,97,346
TrSC58v2_5169.t1.e1,25,41,83,163,112,368
TrSC58v2_5170.t1,1,6,41,35,37,100
TrSC58v2_5170.t1.e1,12,7,50,38,41,122
MSTRG.5031.1,55,42,68,195,81,328
TrSC58v2_5171.t1,1,0,6,10,0,39
TrSC58v2_5171.t1.e1,6,8,22,11,8,42
TrSC58v2_5172.t1,4,4,8,22,49,32
TrSC58v2_5172.t1.e1,4,5,10,27,61,39
TrSC58v2_5173.t1,9,1,1,8,9,11
TrSC58v2_5173.t1.e1,17,1,1,5,21,7
TrSC58v2_5174.t1,0,9,14,12,7,1
TrSC58v2_5174.t1.e1,3,11,18,16,9,104
TrSC58v2_5176.t1,1,1,1,2,1,6
TrSC58v2_5176.t1.e1,2,2,2,2,4,7
MSTRG.5037.1,65,57,236,284,241,769
TrSC58v2_5177.t1,22,3,33,78,27,129
TrSC58v2_5177.t1.e1,27,26,37,88,29,138
TrSC58v2_5178.t1,4,10,0,20,5,64
TrSC58v2_5178.t1.e1,4,11,23,22,6,76
TrSC58v2_5179.t1,5,4,2,4,6,18
TrSC58v2_5179.t1.e1,6,4,7,4,7,18
TrSC58v2_5181.t1,1,3,1,4,3,25
TrSC58v2_5181.t1.e1,4,3,6,23,4,28
TrSC58v2_5182.t1,0,1,6,8,0,2
TrSC58v2_5182.t1.e1,4,2,7,10,3,40
TrSC58v2_5183.t1,2,2,5,10,9,7
TrSC58v2_5183.t1.e1,3,2,5,11,9,15
TrSC58v2_5184.t1,1,0,2,1,1,1
TrSC58v2_5184.t1.e1,1,0,2,2,1,2
TrSC58v2_5185.t1,1,0,0,8,1,14
TrSC58v2_5185.t1.e1,1,22,4,9,23,16
TrSC58v2_5186.t1,16,11,31,56,24,11
TrSC58v2_5186.t1.e1,17,13,37,45,26,225
TrSC58v2_5187.t1,4,15,13,33,34,88
TrSC58v2_5187.t1.e1,5,19,15,40,43,107
TrSC58v2_5189.t1,0,0,1,5,3,11
TrSC58v2_5189.t1.e1,4,4,6,4,3,13
TrSC58v2_5190.t1,10,13,28,37,22,128
TrSC58v2_5190.t1.e1,15,15,35,42,25,158
TrSC58v2_5191.t1,11,15,25,23,24,129
TrSC58v2_5191.t1.e1,12,15,25,24,24,130
TrSC58v2_5192.t1,0,0,4,1,9,46
TrSC58v2_5192.t1.e1,12,5,4,36,11,39
TrSC58v2_5193.t1,2,3,6,6,1,24
TrSC58v2_5193.t1.e1,2,4,7,9,11,26
MSTRG.5055.1,22,12,34,31,25,142
TrSC58v2_5194.t1,3,6,16,9,8,59
TrSC58v2_5194.t1.e1,4,6,18,32,9,71
TrSC58v2_5195.t1.e1,28,48,63,134,60,313
TrSC58v2_5195.t1,26,41,53,108,53,382
TrSC58v2_5196.t1.e1,20,37,59,108,53,232
TrSC58v2_5196.t1,18,33,38,87,36,346
TrSC58v2_5197.t1.e1,7,8,10,21,9,71
TrSC58v2_5197.t1,0,0,9,18,7,43
TrSC58v2_5198.t1.e1,5,21,19,61,41,120
TrSC58v2_5198.t1,2,15,15,58,39,117
TrSC58v2_5199.t1.e1,1,8,5,21,5,27
TrSC58v2_5199.t1,1,2,2,17,4,24
TrSC58v2_5200.t1.e1,8,3,3,17,7,18
TrSC58v2_5200.t1,0,2,3,15,5,15
TrSC58v2_5201.t1.e1,10,12,6,66,15,76
TrSC58v2_5201.t1,8,9,6,2,14,69
TrSC58v2_5202.t1.e1,6,12,15,11,5,43
TrSC58v2_5202.t1,2,2,4,10,2,31
TrSC58v2_5203.t1.e1,6,14,4,34,35,68
TrSC58v2_5203.t1,4,10,3,34,28,58
TrSC58v2_5204.t1.e1,1,7,7,8,2,26
TrSC58v2_5204.t1,1,1,6,7,2,24
TrSC58v2_5205.t1.e1,5,15,24,31,27,86
TrSC58v2_5205.t1,4,12,22,27,24,73
TrSC58v2_5206.t1.e1,10,20,13,20,27,77
TrSC58v2_5206.t1,7,0,1,20,23,74
MSTRG.5070.1,15,6,30,29,23,103
TrSC58v2_5207.t1.e1,6,14,16,18,19,117
TrSC58v2_5207.t1,0,14,14,0,13,1
TrSC58v2_5209.t1.e1,5,9,28,29,13,103
TrSC58v2_5209.t1,4,8,19,22,11,98
TrSC58v2_5210.t1.e1,33,17,24,33,9,53
TrSC58v2_5210.t1,3,15,0,3,2,47
TrSC58v2_5211.t1.e1,14,26,78,52,52,212
TrSC58v2_5211.t1,12,24,62,49,42,186
TrSC58v2_5212.t1.e1,15,40,83,67,72,227
TrSC58v2_5212.t1,12,31,74,64,66,218
TrSC58v2_5213.t1.e1,15,63,39,84,82,162
TrSC58v2_5213.t1,14,1,36,59,1,126
TrSC58v2_5214.t1.e1,7,7,12,39,10,62
TrSC58v2_5214.t1,5,5,11,31,9,51
TrSC58v2_5215.t1.e1,4,5,9,21,3,40
TrSC58v2_5215.t1,1,4,8,20,1,39
TrSC58v2_5216.t1.e1,4,4,5,8,15,42
TrSC58v2_5216.t1,3,0,0,7,10,33
TrSC58v2_5218.t1.e1,12,4,8,13,17,53
TrSC58v2_5218.t1,0,1,6,11,2,1
TrSC58v2_5219.t1.e1,7,9,4,39,14,73
TrSC58v2_5219.t1,6,7,3,2,12,64
TrSC58v2_5220.t1.e1,9,4,11,15,15,46
TrSC58v2_5220.t1,7,3,0,14,2,2
TrSC58v2_5222.t1.e1,11,4,15,8,10,48
TrSC58v2_5222.t1,8,3,26,0,0,0
TrSC58v2_5223.t1.e1,3,1,2,3,2,22
TrSC58v2_5223.t1,2,1,2,7,3,11
TrSC58v2_5226.t1.e1,13,4,36,49,37,170
TrSC58v2_5226.t1,9,3,31,42,33,137
TrSC58v2_5227.t1.e1,4,8,42,14,16,45
TrSC58v2_5227.t1,3,6,0,12,0,42
TrSC58v2_5228.t1.e1,6,4,21,12,25,67
TrSC58v2_5228.t1,1,4,0,10,2,3
TrSC58v2_5229.t1.e1,9,0,22,6,5,26
TrSC58v2_5229.t1,8,0,2,5,4,24
TrSC58v2_5230.t1.e1,5,8,7,27,17,33
TrSC58v2_5230.t1,0,0,6,23,15,28
TrSC58v2_5231.t1.e1,24,8,14,19,18,116
TrSC58v2_5231.t1,7,6,10,17,15,3
TrSC58v2_5232.t1.e1,11,7,18,38,36,85
TrSC58v2_5232.t1,8,6,14,29,3,60
TrSC58v2_5233.t1.e1,13,9,16,90,43,6
TrSC58v2_5233.t1,12,7,11,71,37,277
TrSC58v2_5237.t1.e1,9,25,117,136,86,246
TrSC58v2_5237.t1,8,18,1,0,1,11
TrSC58v2_5238.t1.e1,29,16,35,103,66,183
TrSC58v2_5238.t1,21,13,30,88,53,214
MSTRG.5100.1,1,7,26,45,23,86
TrSC58v2_5240.t1.e1,6,12,16,26,9,93
TrSC58v2_5240.t1,5,9,14,20,8,86
TrSC58v2_5241.t1.e1,9,4,7,18,13,54
TrSC58v2_5241.t1,0,3,5,13,11,49
TrSC58v2_5242.t1.e1,3,8,18,30,16,28
TrSC58v2_5242.t1,0,6,15,9,0,25
TrSC58v2_5243.t1.e1,12,4,20,37,23,58
TrSC58v2_5243.t1,8,4,17,28,20,50
TrSC58v2_5244.t1.e1,23,0,41,19,48,104
TrSC58v2_5244.t1,0,0,2,15,1,88
TrSC58v2_5245.t1.e1,3,4,46,11,6,63
TrSC58v2_5245.t1,0,0,1,8,0,1
TrSC58v2_5246.t1.e1,4,0,4,5,14,24
TrSC58v2_5246.t1,0,0,0,5,2,1
TrSC58v2_5247.t1.e1,4,0,0,14,8,32
TrSC58v2_5247.t1,0,0,0,2,7,4
TrSC58v2_5248.t1.e1,11,17,53,33,20,82
TrSC58v2_5248.t1,8,15,1,26,15,75
TrSC58v2_5249.t1.e1,4,0,5,5,6,22
TrSC58v2_5249.t1,0,0,4,0,5,1
TrSC58v2_5250.t1.e1,7,7,25,29,22,137
TrSC58v2_5250.t1,5,5,23,21,19,0
TrSC58v2_5251.t1.e1,8,19,10,28,30,62
TrSC58v2_5251.t1,0,2,9,20,3,48
TrSC58v2_5252.t1.e1,9,20,21,40,20,95
TrSC58v2_5252.t1,7,1,18,35,18,77
TrSC58v2_5253.t1.e1,5,16,4,14,9,49
TrSC58v2_5253.t1,0,0,0,13,8,43
TrSC58v2_5254.t1.e1,14,4,10,33,16,59
TrSC58v2_5254.t1,13,3,9,31,14,54
TrSC58v2_5255.t1.e1,4,3,11,11,6,20
TrSC58v2_5255.t1,0,1,8,4,6,4
TrSC58v2_5256.t1.e1,12,3,5,6,15,33
TrSC58v2_5256.t1,3,2,0,0,3,30
MSTRG.5121.1,14,8,11,68,50,165
TrSC58v2_5259.t1.e1,4,5,19,31,11,50
TrSC58v2_5259.t1,0,0,0,1,10,1
TrSC58v2_5260.t1.e1,8,7,6,9,12,31
TrSC58v2_5260.t1,0,6,5,7,9,27
TrSC58v2_5261.t1.e1,7,0,6,4,9,22
TrSC58v2_5261.t1,0,0,1,1,0,19
TrSC58v2_5262.t1.e1,13,17,13,64,51,106
TrSC58v2_5262.t1,11,17,10,44,0,74
TrSC58v2_5263.t1.e1,10,9,25,11,21,74
TrSC58v2_5263.t1,8,7,8,25,3,71
TrSC58v2_5266.t1.e1,8,12,14,9,15,76
TrSC58v2_5266.t1,6,9,8,33,0,30
TrSC58v2_5270.t1.e1,16,7,20,33,18,103
TrSC58v2_5270.t1,1,5,17,27,16,78
TrSC58v2_5271.t1.e1,4,6,27,18,16,49
TrSC58v2_5271.t1,3,5,1,14,1,35
TrSC58v2_5272.t1.e1,3,7,22,9,12,45
TrSC58v2_5272.t1,0,0,1,12,1,2
TrSC58v2_5273.t1.e1,3,2,2,3,2,12
TrSC58v2_5273.t1,3,1,1,4,1,9
TrSC58v2_5274.t1.e1,15,16,18,36,23,83
TrSC58v2_5274.t1,12,13,16,33,21,80
TrSC58v2_5275.t1.e1,13,7,18,25,28,43
TrSC58v2_5275.t1,2,6,15,19,21,37
TrSC58v2_5276.t1.e1,8,27,55,104,87,287
TrSC58v2_5276.t1,6,26,53,88,70,250
TrSC58v2_5277.t1.e1,10,4,5,11,16,26
TrSC58v2_5277.t1,0,0,4,8,0,25
TrSC58v2_5278.t1.e1,13,7,14,20,14,67
TrSC58v2_5278.t1,0,5,13,18,12,59
TrSC58v2_5279.t1.e1,5,4,4,32,13,61
TrSC58v2_5279.t1,4,0,4,2,11,44
TrSC58v2_5280.t1.e1,9,27,37,49,85,128
TrSC58v2_5280.t1,6,24,32,42,1,110
TrSC58v2_5281.t1.e1,8,20,43,28,20,117
TrSC58v2_5281.t1,5,16,36,25,19,102
TrSC58v2_5283.t1.e1,17,17,38,79,40,202
TrSC58v2_5283.t1,13,14,33,68,35,186
MSTRG.5304.1,3,14,27,41,24,95
TrSC58v2_5447.t1,5,0,0,15,8,44
TrSC58v2_5447.t1.e1,6,0,15,17,11,39
TrSC58v2_5445.t1,1,0,13,26,1,36
TrSC58v2_5445.t1.e1,4,0,16,28,17,42
TrSC58v2_5446.t1,4,0,11,22,13,9
TrSC58v2_5446.t1.e1,5,22,14,25,11,148
TrSC58v2_5444.t1,1,4,13,21,9,37
TrSC58v2_5444.t1.e1,4,5,15,23,10,43
TrSC58v2_5448.t1,1,4,0,6,5,22
TrSC58v2_5448.t1.e1,11,5,30,7,6,6
TrSC58v2_5449.t1,0,3,13,8,10,1
TrSC58v2_5449.t1.e1,8,4,22,11,12,85
TrSC58v2_5450.t1,4,6,0,3,4,12
TrSC58v2_5450.t1.e1,4,7,0,3,4,13
TrSC58v2_5454.t1.e1,1,1,1,1,1,2
TrSC58v2_5454.t1,1,1,1,1,1,2
TrSC58v2_5455.t1.e1,4,11,23,19,27,100
TrSC58v2_5455.t1,2,0,0,10,14,2
TrSC58v2_5459.t1.e1,2,0,2,7,11,11
TrSC58v2_5459.t1,1,0,1,7,0,9
TrSC58v2_5461.t1.e1,4,7,26,30,30,55
TrSC58v2_5461.t1,0,1,23,27,27,49
TrSC58v2_5456.t1.e1,3,4,4,9,10,19
TrSC58v2_5456.t1,2,1,2,3,3,15
TrSC58v2_5457.t1.e1,1,1,0,0,0,3
TrSC58v2_5457.t1,0,1,0,0,0,2
TrSC58v2_5458.t1.e1,1,1,0,0,0,3
TrSC58v2_5458.t1,1,1,0,0,0,2
TrSC58v2_5462.t1.e1,3,4,4,6,4,25
TrSC58v2_5462.t1,0,0,2,1,0,22
TrSC58v2_5463.t1.e1,11,3,6,24,20,57
TrSC58v2_5463.t1,0,0,6,21,16,49
TrSC58v2_5464.t1.e1,7,4,7,16,12,54
TrSC58v2_5464.t1,0,0,6,13,1,46
TrSC58v2_5467.t1.e1,12,5,6,4,0,18
TrSC58v2_5467.t1,0,1,5,1,0,16
TrSC58v2_5469.t1.e1,11,10,4,19,0,31
TrSC58v2_5469.t1,2,9,3,13,0,28
TrSC58v2_5471.t1.e1,10,2,6,22,1,23
TrSC58v2_5471.t1,0,1,0,20,1,21
TrSC58v2_5472.t1.e1,5,4,15,15,22,26
TrSC58v2_5472.t1,4,0,4,14,2,23
TrSC58v2_5473.t1.e1,7,0,5,4,1,15
TrSC58v2_5473.t1,0,0,3,0,1,2
TrSC58v2_5474.t1.e1,5,5,6,12,8,63
TrSC58v2_5474.t1,1,4,4,0,7,0
TrSC58v2_5478.t1.e1,3,8,0,7,0,37
TrSC58v2_5478.t1,3,6,0,5,0,31
TrSC58v2_5480.t1.e1,11,8,7,17,12,22
TrSC58v2_5480.t1,1,6,6,15,1,2
TrSC58v2_5475.t1.e1,7,10,10,22,19,73
TrSC58v2_5475.t1,6,7,9,20,14,68
TrSC58v2_5482.t1,4,0,4,8,3,18
TrSC58v2_5482.t1.e1,5,0,6,10,4,14
TrSC58v2_5483.t1,4,0,8,9,3,22
TrSC58v2_5483.t1.e1,5,0,10,12,4,28
TrSC58v2_5484.t1,6,7,13,10,12,51
TrSC58v2_5484.t1.e1,6,7,14,11,12,54
TrSC58v2_5485.t1,1,1,6,10,8,28
TrSC58v2_5485.t1.e1,7,1,7,10,8,30
TrSC58v2_5289.t1,0,0,0,0,0,0
TrSC58v2_5289.t1.e1,0,0,0,0,2,0
TrSC58v2_5290.t1,0,0,0,0,0,1
TrSC58v2_5290.t1.e1,0,0,0,0,0,8
TrSC58v2_5291.t1,0,0,0,1,0,0
TrSC58v2_5291.t1.e1,0,0,7,3,0,3
TrSC58v2_5292.t1,0,0,0,1,0,0
TrSC58v2_5292.t1.e1,0,4,0,4,0,2
TrSC58v2_5294.t1,0,1,0,1,2,2
TrSC58v2_5294.t1.e1,0,3,4,1,6,2
TrSC58v2_5298.t1,0,0,1,5,0,14
TrSC58v2_5298.t1.e1,0,0,4,5,0,17
TrSC58v2_5301.t1,0,2,5,0,0,23
TrSC58v2_5301.t1.e1,0,4,12,0,0,25
TrSC58v2_5302.t1,0,2,10,16,10,51
TrSC58v2_5302.t1.e1,0,9,11,17,11,56
TrSC58v2_5305.t1,0,0,6,8,4,23
TrSC58v2_5305.t1.e1,0,5,7,12,5,27
TrSC58v2_5313.t1,0,2,5,10,1,28
TrSC58v2_5313.t1.e1,0,2,5,11,6,33
TrSC58v2_5316.t1,0,0,5,1,0,1
TrSC58v2_5316.t1.e1,0,2,6,3,9,33
TrSC58v2_5317.t1,0,0,1,1,1,13
TrSC58v2_5317.t1.e1,0,0,16,6,1,15
TrSC58v2_5318.t1,0,0,0,11,10,37
TrSC58v2_5318.t1.e1,0,4,3,14,11,41
TrSC58v2_5323.t1,0,4,1,0,4,23
TrSC58v2_5323.t1.e1,0,4,7,7,6,25
TrSC58v2_5332.t1,0,5,13,9,23,51
TrSC58v2_5332.t1.e1,0,6,17,11,26,53
TrSC58v2_5341.t1,0,0,11,5,4,5
TrSC58v2_5341.t1.e1,0,0,12,6,4,7
TrSC58v2_5342.t1,0,0,0,0,1,0
TrSC58v2_5342.t1.e1,0,0,0,0,1,1
TrSC58v2_5343.t1,0,0,0,0,1,0
TrSC58v2_5343.t1.e1,0,0,0,0,1,1
TrSC58v2_5344.t1,0,0,0,0,1,0
TrSC58v2_5344.t1.e1,0,0,0,0,1,1
TrSC58v2_5345.t1,0,0,0,0,1,0
TrSC58v2_5345.t1.e1,0,0,0,0,1,1
TrSC58v2_5346.t1,0,0,0,0,1,0
TrSC58v2_5346.t1.e1,0,0,0,0,1,1
TrSC58v2_5347.t1,0,0,0,0,1,0
TrSC58v2_5347.t1.e1,0,0,0,0,1,0
MSTRG.5211.1,0,0,39,78,12,152
TrSC58v2_5359.t1,0,11,2,1,1,10
TrSC58v2_5359.t1.e1,0,12,6,4,2,11
TrSC58v2_5361.t1,0,4,2,14,1,50
TrSC58v2_5361.t1.e1,0,5,19,16,6,60
TrSC58v2_5370.t1,0,0,0,1,1,0
TrSC58v2_5370.t1.e1,0,0,0,5,4,10
TrSC58v2_5371.t1,0,1,4,22,4,14
TrSC58v2_5371.t1.e1,0,7,5,25,4,18
TrSC58v2_5376.t1,0,0,1,13,9,26
TrSC58v2_5376.t1.e1,0,10,11,14,9,32
TrSC58v2_5378.t1,0,0,8,3,13,1
TrSC58v2_5378.t1.e1,0,7,11,4,14,52
TrSC58v2_5379.t1,0,0,0,0,0,1
TrSC58v2_5379.t1.e1,0,0,0,0,0,8
TrSC58v2_5382.t1,0,0,0,0,0,1
TrSC58v2_5382.t1.e1,0,0,0,0,0,4
TrSC58v2_5384.t1,0,0,0,0,0,0
TrSC58v2_5384.t1.e1,0,0,0,0,4,16
TrSC58v2_5386.t1,0,0,1,5,2,18
TrSC58v2_5386.t1.e1,0,0,1,5,12,19
TrSC58v2_5390.t1,0,0,0,7,6,21
TrSC58v2_5390.t1.e1,0,4,12,9,8,24
TrSC58v2_5394.t1,0,14,6,12,15,40
TrSC58v2_5394.t1.e1,0,16,9,13,19,46
TrSC58v2_5396.t1,0,8,8,8,4,38
