gene_id,SRR21831518,SRR21831519,SRR21831520,SRR21837144,SRR21837145,SRR21837146
MSTRG.4860|TRSC58_02029,26,22,30,87,40,268
MSTRG.4861|TRSC58_00103,4,8,11,16,0,73
MSTRG.4863|MFDX2,2,6,9,7,13,51
MSTRG.4864|ncl1,9,28,85,62,55,196
MSTRG.4866|TRSC58_05545,1,4,19,39,10,85
MSTRG.4867|DNAH6,28,62,112,188,148,566
MSTRG.4870|Os01g0276800,11,10,26,22,21,50
TrSC58v2_5004|Os01g0276800,1,9,3,20,18,45
MSTRG.4872|AFC3,6,21,10,18,19,53
TrSC58v2_5006|AFC3,4,0,8,17,14,46
MSTRG.4873|nmd3,13,8,36,39,30,191
TrSC58v2_5007|nmd3,4,8,29,35,26,168
MSTRG.4874|TRSC58_01755,4,7,23,21,17,152
TrSC58v2_5008|TRSC58_01755,3,5,22,17,12,4
MSTRG.4875|TRSC58_01541,5,0,7,14,12,54
TrSC58v2_5009|TRSC58_01541,3,0,5,12,0,3
MSTRG.4876|dnajc11,4,10,13,16,19,55
TrSC58v2_5010|dnajc11,2,8,12,12,15,52
MSTRG.4880|dnaK,8,13,13,25,16,70
TrSC58v2_5014|dnaK,0,10,11,18,12,64
MSTRG.4881|rps16,31,35,46,170,117,451
TrSC58v2_5015|rps16,4,1,9,26,23,59
TrSC58v2_5016|rps16,1,26,17,69,40,122
MSTRG.4882|TRSC58_00639,12,15,47,23,13,119
TrSC58v2_5017|TRSC58_00639,9,13,1,17,12,140
MSTRG.4883|TRSC58_04087,9,9,27,17,7,79
TrSC58v2_5018|TRSC58_04087,7,8,23,13,6,69
MSTRG.4886|TRSC58_05663,4,17,5,9,3,22
TrSC58v2_5021|TRSC58_05663,0,0,4,8,2,16
MSTRG.4887|C3747_4g698,56,32,125,199,164,426
TrSC58v2_5022|C3747_4g698,39,29,121,188,123,504
MSTRG.4888|asnA,23,45,61,90,44,236
TrSC58v2_5023|asnA,1,2,49,67,2,182
TrSC58v2_5024|GPXle-1,1,2,10,7,19,49
MSTRG.4889|GPX4,9,9,7,9,17,24
TrSC58v2_5026|GPX4,2,0,5,6,0,17
MSTRG.4890|GPX4,12,11,22,26,11,100
TrSC58v2_5027|GPX4,11,10,18,4,9,89
MSTRG.4891|TRSC58_01374,11,13,34,30,29,2
TrSC58v2_5028|TRSC58_01374,9,10,30,26,29,273
MSTRG.4892|TRSC58_00612,2,6,0,7,0,5
TrSC58v2_5029|TRSC58_00612,1,1,0,1,0,5
MSTRG.4893|rnp-4,5,5,8,13,2,39
TrSC58v2_5030|rnp-4,4,2,7,11,2,36
MSTRG.4895|Rbmx2,1,9,1,6,4,15
TrSC58v2_5032|Rbmx2,1,7,1,5,4,3
MSTRG.4896|apaG,4,10,26,10,6,15
TrSC58v2_5033|apaG,0,1,0,9,5,11
MSTRG.4897|HERC2,8,0,4,9,17,30
TrSC58v2_5034|HERC2,6,0,0,6,15,26
MSTRG.4898|TcYC6_0056270,15,14,80,34,42,152
TrSC58v2_5035|TcYC6_0056270,13,12,0,32,38,119
MSTRG.4899|TRSC58_06313,6,8,24,17,13,66
TrSC58v2_5036|TRSC58_06313,4,0,19,15,11,59
MSTRG.4901|TRSC58_00388,4,8,16,13,7,55
TrSC58v2_5038|TRSC58_00388,0,2,3,11,6,69
MSTRG.4902|OSBPL10,6,0,4,13,9,65
TrSC58v2_5039|OSBPL10,5,0,3,12,8,60
MSTRG.4903|SYP61,11,0,7,7,22,44
TrSC58v2_5040|SYP61,0,0,6,6,1,3
MSTRG.4905|trxC,13,5,14,10,7,28
TrSC58v2_5042|trxC,2,4,13,9,6,27
MSTRG.4906|PDIL2-1,25,36,106,77,74,372
TrSC58v2_5043|PDIL2-1,12,32,97,63,72,413
MSTRG.4907,23,33,82,96,80,372
MSTRG.4908|CFAP61,14,32,54,47,30,169
TrSC58v2_5044|CFAP61,12,21,49,40,23,141
MSTRG.4909|groES,4,4,8,11,7,25
TrSC58v2_5045|groES,3,0,4,3,6,25
MSTRG.4910|Tc_MARK_1068,8,6,10,17,12,83
TrSC58v2_5046|Tc_MARK_1068,1,5,9,12,10,59
MSTRG.4911|groES,8,6,14,19,9,67
TrSC58v2_5047|groES,7,1,12,19,8,62
MSTRG.4912|groES,7,7,19,20,13,95
TrSC58v2_5050|groES,6,6,15,18,11,78
MSTRG.4913|TcG_03935,6,3,23,16,25,49
TrSC58v2_5051|TcG_03935,5,2,22,15,3,46
MSTRG.4914|groES,6,3,8,13,4,36
TrSC58v2_5052|groES,4,0,0,1,1,16
MSTRG.4916|TCSYLVIO_002352,11,9,15,29,12,60
TrSC58v2_5054|TCSYLVIO_002352,1,2,14,24,0,64
MSTRG.4917|TRSC58_00791,4,8,9,16,10,65
TrSC58v2_5055|TRSC58_00791,0,6,7,13,8,75
MSTRG.4918|TRSC58_06210,8,3,1,5,8,20
TrSC58v2_5056|TRSC58_06210,0,1,1,0,7,20
MSTRG.4919|Tc_MARK_1073,17,47,14,45,5,68
TrSC58v2_5057|Tc_MARK_1073,1,0,12,18,1,45
MSTRG.4920|TRSC58_01151,18,14,12,37,24,113
TrSC58v2_5058|TRSC58_01151,1,10,12,29,19,93
MSTRG.4921|TRSC58_01835,4,7,12,10,5,42
TrSC58v2_5059|TRSC58_01835,3,5,10,8,4,27
MSTRG.4922|C3747_4g734,25,18,33,61,36,169
TrSC58v2_5060|C3747_4g734,20,14,26,56,36,148
MSTRG.4923|NLRC3,3,8,15,10,14,53
TrSC58v2_5061|NLRC3,0,7,14,7,12,48
MSTRG.4924|Tent4b,3,4,18,20,8,44
TrSC58v2_5062|Tent4b,2,0,0,18,7,34
MSTRG.4925|GPN2,7,4,11,18,13,44
TrSC58v2_5063|GPN2,1,0,8,15,11,35
MSTRG.4926|TRSC58_00795,6,14,38,31,46,247
TrSC58v2_5064|TRSC58_00795,5,14,35,26,37,8
MSTRG.4927|TRSC58_01386,4,2,15,9,12,20
TrSC58v2_5065|TRSC58_01386,0,1,12,8,9,16
MSTRG.4930|C3747_4g742,3,3,8,15,9,27
TrSC58v2_5068|C3747_4g742,2,2,2,2,2,26
MSTRG.4931|NUBP2,10,13,29,39,32,93
TrSC58v2_5069|NUBP2,9,1,25,3,6,83
MSTRG.4932|pus2,8,7,22,7,4,30
TrSC58v2_5070|pus2,0,5,17,6,5,25
MSTRG.4933|TcYC6_0056990,3,0,5,3,2,9
TrSC58v2_5071|TcYC6_0056990,0,0,4,2,2,8
MSTRG.4934|ALKBH8,3,8,34,10,31,23
TrSC58v2_5072|ALKBH8,0,0,0,10,1,15
MSTRG.4935|TRSC58_01373,2,0,10,10,7,10
TrSC58v2_5073|TRSC58_01373,0,0,4,12,1,9
MSTRG.4936|KRET2,3,11,7,17,13,87
TrSC58v2_5074|KRET2,0,9,5,0,11,3
MSTRG.4937|MJ1345,4,9,22,30,8,72
TrSC58v2_5075|MJ1345,0,6,15,24,0,63
MSTRG.4938|TRSC58_03209,18,4,22,23,26,66
TrSC58v2_5076|TRSC58_03209,14,0,21,20,24,59
MSTRG.4939|VPS52,5,7,27,10,8,75
TrSC58v2_5077|VPS52,3,5,0,7,5,63
MSTRG.4940|TRSC58_04155,1,2,15,12,12,57
TrSC58v2_5078|TRSC58_04155,1,0,12,11,12,55
MSTRG.4942|pfkb-1.2,2,4,12,20,10,67
TrSC58v2_5080|pfkb-1.2,1,0,10,18,8,60
MSTRG.4945|der,19,5,10,15,13,61
TrSC58v2_5083|der,0,4,7,14,12,56
MSTRG.4946|C3747_4g759,13,19,32,26,17,74
TrSC58v2_5084|C3747_4g759,11,1,25,20,15,67
MSTRG.4947|TRSC58_03669,4,4,9,5,7,80
TrSC58v2_5085|TRSC58_03669,0,0,8,4,0,51
MSTRG.4948|TRSC58_04964,16,16,22,26,14,69
TrSC58v2_5086|TRSC58_04964,0,6,18,6,12,65
MSTRG.4949|Tc_MARK_1099,4,15,0,2,0,38
TrSC58v2_5087|Tc_MARK_1099,0,0,0,1,0,31
MSTRG.4950|DDB_G0286581,4,0,4,6,0,13
TrSC58v2_5088|DDB_G0286581,0,0,3,5,0,10
MSTRG.4952|TRSC58_04411,5,11,10,23,13,41
TrSC58v2_5090|TRSC58_04411,4,2,9,21,11,39
MSTRG.4953|Pelo,7,19,15,40,20,137
TrSC58v2_5091|Pelo,6,0,0,0,0,1
MSTRG.4955|RPL7,89,119,173,256,196,566
TrSC58v2_5093|RPL7,61,81,127,181,148,900
MSTRG.4956|RPL7,57,61,111,174,107,367
TrSC58v2_5094|RPL7,45,46,81,116,76,543
MSTRG.4957|TRSC58_04162,1,10,31,22,9,38
TrSC58v2_5095|TRSC58_04162,1,2,2,19,7,36
MSTRG.4958|mcmbp,3,14,28,15,11,50
TrSC58v2_5096|mcmbp,0,0,12,11,9,14
MSTRG.4959|apt,5,6,6,22,5,46
TrSC58v2_5097|apt,5,0,3,3,4,1
MSTRG.4960|apt,3,3,5,9,5,10
TrSC58v2_5098|apt,0,2,4,7,4,8
MSTRG.4961|apt,4,12,3,14,10,4
TrSC58v2_5099|apt,2,1,11,2,2,53
MSTRG.4962|apt,3,3,5,8,5,10
TrSC58v2_5100|apt,0,2,4,7,4,8
MSTRG.4963|apt,2,10,1,6,2,16
TrSC58v2_5101|apt,1,1,5,2,2,20
MSTRG.4964|apt,3,5,13,13,9,28
TrSC58v2_5102|apt,0,1,17,11,7,37
MSTRG.4965|apt,2,10,4,3,1,17
TrSC58v2_5103|apt,0,1,1,2,1,14
MSTRG.4966|apt,3,3,5,7,13,10
TrSC58v2_5104|apt,0,2,6,6,1,12
MSTRG.4967|TRSC58_05721,3,4,7,9,7,26
TrSC58v2_5105|TRSC58_05721,0,1,7,2,6,1
MSTRG.4969|TRSC58_01179,7,16,9,15,9,65
TrSC58v2_5106|TRSC58_01179,0,0,0,13,2,4
MSTRG.4968,7,9,9,26,14,108
MSTRG.4970|TRSC58_05046,4,14,21,7,3,49
TrSC58v2_5107|TRSC58_05046,1,0,0,6,2,2
MSTRG.4972|GK22512,8,4,20,36,6,58
TrSC58v2_5109|GK22512,1,3,2,3,5,49
MSTRG.4974|CDK20,10,3,15,12,15,39
TrSC58v2_5111|CDK20,0,1,1,11,7,36
MSTRG.4975|gcvP,4,0,27,19,20,44
TrSC58v2_5112|gcvP,0,0,0,16,14,38
TrSC58v2_5113|SA85-1.1,13,13,23,1,31,53
MSTRG.4976|SA85-1.1,13,16,35,72,39,145
MSTRG.4976,2,0,0,0,0,0
MSTRG.4978,30,36,74,146,105,399
MSTRG.5267|Tepsin,8,19,48,77,37,142
MSTRG.5268|poc1a,12,29,36,43,27,100
MSTRG.5269|RPS25,50,61,89,182,124,417
MSTRG.5271|TRSC58_01733,5,0,11,13,9,50
MSTRG.5272|DNAH2,2,3,8,13,10,45
MSTRG.5274|COG6,7,8,34,37,8,97
MSTRG.5275,2,22,4,19,6,38
MSTRG.5277|tif5,6,5,29,52,25,79
MSTRG.5276|RPC1,17,14,46,87,52,225
MSTRG.5278|TRSC58_02341,3,24,20,22,25,97
MSTRG.5279|DHSc,16,23,14,50,24,91
MSTRG.5282|C4B63_47g48,4,0,4,4,3,17
MSTRG.5283|RRP9,25,20,23,78,46,105
MSTRG.5284|MON1A,5,4,16,16,40,81
MSTRG.5287|TRSC58_02180,41,76,66,113,97,396
MSTRG.5290|DDB_G0289029,4,0,19,10,5,24
MSTRG.5288|TRSC58_04649,20,31,60,109,79,316
MSTRG.5289|Ift81,12,40,26,73,48,131
MSTRG.5291|P23-1,12,21,23,30,23,101
MSTRG.5292|Tc_MARK_3363,14,15,8,17,14,58
MSTRG.5294|TRSC58_02675,10,17,24,49,25,90
MSTRG.5293|TRSC58_06335,12,5,25,103,36,126
MSTRG.5296|At5g13980,4,4,14,12,16,63
MSTRG.5301|MDHG,15,11,9,18,8,41
MSTRG.5297|MDH2,5,7,17,29,11,51
MSTRG.5298|MDHG,13,11,8,16,7,39
MSTRG.5299|adk,3,2,7,6,4,16
MSTRG.5300|MDH2,6,9,28,43,20,81
MSTRG.5302|adk,5,7,14,13,6,28
MSTRG.5004|TRSC58_01602,0,4,11,14,18,53
MSTRG.5006,0,0,0,0,2,5
MSTRG.5033,0,56,95,171,0,363
MSTRG.5035|gefJ,0,13,7,22,13,44
MSTRG.5041|DG1060,0,9,6,17,12,25
MSTRG.5049|TRSC58_00199,0,2,7,13,17,47
MSTRG.5062,0,4,2,13,3,29
TrSC58v2_5208|bud32,0,1,0,5,1,22
MSTRG.5072|bud32,0,13,0,6,6,23
TrSC58v2_5217|DQ04_00181180,0,0,2,6,7,11
MSTRG.5081|DQ04_00181180,0,0,14,7,7,13
TrSC58v2_5221|TRSC58_01196,0,1,0,2,1,18
MSTRG.5085|TRSC58_01196,0,4,11,19,14,23
MSTRG.5086,0,36,133,182,129,505
TrSC58v2_5224|TcYC6_0074670,0,0,1,3,0,16
MSTRG.5087|TcYC6_0074670,0,4,3,6,0,21
TrSC58v2_5225|cbpA,0,2,4,13,0,19
MSTRG.5088|cbpA,0,3,5,15,4,20
MSTRG.5091,0,0,4,7,5,45
TrSC58v2_5234.t1.e1|GM6,0,0,0,0,0,0
TrSC58v2_5234|GM6,0,0,0,0,0,0
TrSC58v2_5235.t1.e1|GM6,0,0,0,0,0,0
TrSC58v2_5235|GM6,0,0,0,0,0,0
TrSC58v2_5236.t1.e1|GM6,0,0,0,0,0,0
TrSC58v2_5236|GM6,0,0,0,0,0,0
TrSC58v2_5239|RSP3,0,2,1,20,2,77
MSTRG.5101|RSP3,0,26,10,22,32,80
TrSC58v2_5257|TRSC58_06682,0,0,2,13,6,15
MSTRG.5119|TRSC58_06682,0,3,13,17,8,23
TrSC58v2_5258|TcYC6_0074340,0,5,1,7,9,8
MSTRG.5120|TcYC6_0074340,0,6,2,8,11,9
TrSC58v2_5269|GP85,0,0,0,0,0,11
MSTRG.5128|GP85,0,3,11,0,4,18
TrSC58v2_5282|SELENOF,0,0,1,2,2,29
MSTRG.5141|SELENOF,0,0,3,9,13,33
MSTRG.5000|WDR19,24,4,30,102,67,225
MSTRG.5001|mcfS,15,6,18,47,35,72
MSTRG.5002|TRSC58_05731,3,24,26,72,37,139
MSTRG.5003|PTPMT1,4,3,5,10,13,61
MSTRG.5005|TRSC58_01157,15,28,24,68,52,130
MSTRG.5007|Dynll1,4,6,8,3,16,36
MSTRG.5008|TRSC58_06889,41,33,79,104,73,262
MSTRG.5009|TRSC58_03455,10,0,30,5,9,44
MSTRG.5010|TRSC58_03357,7,9,14,22,21,96
MSTRG.5011|Dph6,9,4,23,37,29,76
MSTRG.5012|TcYC6_0075410,37,14,38,50,48,163
MSTRG.5013|b9d2,4,0,15,6,0,33
MSTRG.5014|TCSYLVIO_005428,4,6,27,9,18,90
MSTRG.5015|Tc_MARK_4085,14,8,24,11,15,91
MSTRG.5016|TRSC58_04661,4,5,16,19,4,62
MSTRG.5017|TcYC6_0075360,13,21,47,65,21,170
MSTRG.5018|TcCLB.507093.120,6,0,17,26,16,64
MSTRG.5019|Tc_MARK_4086,19,18,61,46,50,154
MSTRG.5020|Cops7a,3,0,22,35,16,46
MSTRG.5021|TcYC6_0075320,10,0,3,3,7,30
MSTRG.5022|TMA22,18,46,63,113,30,294
MSTRG.5023|TRSC58_02737,17,4,21,41,19,51
MSTRG.5024|TBL3,11,15,31,78,41,186
MSTRG.5025|TDS4,11,7,45,39,37,128
MSTRG.5026|era,7,16,8,43,18,84
MSTRG.5027|Tc_MARK_4092,3,0,16,17,9,19
MSTRG.5028|Mst1,9,11,47,38,42,184
MSTRG.5029|Myo3b,47,78,154,313,209,714
MSTRG.5030|SXL,13,13,91,73,78,222
MSTRG.5031,55,42,68,195,81,328
MSTRG.5032|SXL,7,8,28,21,8,81
MSTRG.5033|TRSC58_03276,8,9,18,49,110,71
MSTRG.5033|Elavl4,26,2,2,13,30,18
MSTRG.5034|ABCB10,3,20,32,28,16,105
MSTRG.5036|TCDM_02006,3,3,3,4,5,13
MSTRG.5037,65,57,236,284,241,769
MSTRG.5038|lsm14a-b,49,29,70,166,56,267
MSTRG.5039|ARMH1,8,21,23,42,11,140
MSTRG.5040|TcYC6_0075140,11,8,9,8,13,36
MSTRG.5042|TcYC6_0075120,5,6,7,27,7,53
MSTRG.5043|Tc_MARK_6266,4,3,13,18,3,42
MSTRG.5044|TRSC58_00292,5,4,10,21,18,22
MSTRG.5045|TcCL_ESM02458,2,0,4,3,2,3
MSTRG.5046|TRSC58_06915,2,22,4,17,24,30
MSTRG.5047|RAPTOR1,33,24,68,101,50,236
MSTRG.5048|acr-2,9,34,28,73,77,195
MSTRG.5050|TcYC6_0075040,4,4,7,9,6,24
MSTRG.5051|ENT3,25,28,63,79,47,286
MSTRG.5052|RPL21,23,30,50,47,48,259
MSTRG.5053|TRSC58_06420,12,5,8,37,20,85
MSTRG.5054|TRSC58_06479,4,7,13,15,12,50
MSTRG.5055,22,12,34,31,25,142
MSTRG.5056|DYL1,7,12,34,41,17,130
MSTRG.5057|eIF5A,28,48,63,134,60,313
TrSC58v2_5195|eIF5A,26,41,53,108,53,382
MSTRG.5058|eIF5A,20,37,59,108,53,232
TrSC58v2_5196|eIF5A,18,33,38,87,36,346
MSTRG.5059|rhp16,7,8,10,21,9,71
TrSC58v2_5197|rhp16,0,0,9,18,7,43
MSTRG.5060|PP2C,5,21,19,61,41,120
TrSC58v2_5198|PP2C,2,15,15,58,39,117
MSTRG.5061|C3747_9g214,1,8,5,21,5,27
TrSC58v2_5199|C3747_9g214,1,2,2,17,4,24
MSTRG.5063|TRSC58_06660,8,3,3,17,7,18
TrSC58v2_5200|TRSC58_06660,0,2,3,15,5,15
MSTRG.5064|KIPK2,10,12,6,66,15,76
TrSC58v2_5201|KIPK2,8,9,6,2,14,69
MSTRG.5065|PFDN4,6,12,15,11,5,43
TrSC58v2_5202|PFDN4,2,2,4,10,2,31
MSTRG.5066|Tc_MARK_6378,6,14,4,34,35,68
TrSC58v2_5203|Tc_MARK_6378,4,10,3,34,28,58
MSTRG.5067|TcYC6_0074880,1,7,7,8,2,26
TrSC58v2_5204|TcYC6_0074880,1,1,6,7,2,24
MSTRG.5068|TcBrA4_0056460,5,15,24,31,27,86
TrSC58v2_5205|TcBrA4_0056460,4,12,22,27,24,73
MSTRG.5069|TcYC6_0074860,10,20,13,20,27,77
TrSC58v2_5206|TcYC6_0074860,7,0,1,20,23,74
MSTRG.5070,15,6,30,29,23,103
MSTRG.5071|Slc9b2,6,14,16,18,19,117
TrSC58v2_5207|Slc9b2,0,14,14,0,13,1
MSTRG.5073|lrrcc1,5,9,28,29,13,103
TrSC58v2_5209|lrrcc1,4,8,19,22,11,98
MSTRG.5074|TRSC58_00472,33,17,24,33,9,53
TrSC58v2_5210|TRSC58_00472,3,15,0,3,2,47
MSTRG.5075|PPIA,14,26,78,52,52,212
TrSC58v2_5211|PPIA,12,24,62,49,42,186
MSTRG.5076|TcCLB.506925.310,15,40,83,67,72,227
TrSC58v2_5212|TcCLB.506925.310,12,31,74,64,66,218
MSTRG.5077|IDH2,15,63,39,84,82,162
TrSC58v2_5213|IDH2,14,1,36,59,1,126
MSTRG.5078|Cand1,7,7,12,39,10,62
TrSC58v2_5214|Cand1,5,5,11,31,9,51
MSTRG.5079|TRSC58_06803,4,5,9,21,3,40
TrSC58v2_5215|TRSC58_06803,1,4,8,20,1,39
MSTRG.5080|Tc_MARK_6366,4,4,5,8,15,42
TrSC58v2_5216|Tc_MARK_6366,3,0,0,7,10,33
MSTRG.5082|TcCL_ESM09783,12,4,8,13,17,53
TrSC58v2_5218|TcCL_ESM09783,0,1,6,11,2,1
MSTRG.5083|TRSC58_02065,7,9,4,39,14,73
TrSC58v2_5219|TRSC58_02065,6,7,3,2,12,64
MSTRG.5084|afg2,9,4,11,15,15,46
TrSC58v2_5220|afg2,7,3,0,14,2,2
MSTRG.5086|RPTN,11,4,15,8,10,48
TrSC58v2_5222|RPTN,8,3,26,0,0,0
MSTRG.5086|ATG9,3,1,2,3,2,22
TrSC58v2_5223|ATG9,2,1,2,7,3,11
MSTRG.5089|LMJF_27_0420,13,4,36,49,37,170
TrSC58v2_5226|LMJF_27_0420,9,3,31,42,33,137
MSTRG.5090|TCSYLVIO_007383,4,8,42,14,16,45
TrSC58v2_5227|TCSYLVIO_007383,3,6,0,12,0,42
MSTRG.5092|TRSC58_00656,6,4,21,12,25,67
TrSC58v2_5228|TRSC58_00656,1,4,0,10,2,3
MSTRG.5093|Rpf1,9,0,22,6,5,26
TrSC58v2_5229|Rpf1,8,0,2,5,4,24
MSTRG.5094|VASH2,5,8,7,27,17,33
TrSC58v2_5230|VASH2,0,0,6,23,15,28
MSTRG.5095|Abcd3,24,8,14,19,18,116
TrSC58v2_5231|Abcd3,7,6,10,17,15,3
MSTRG.5096|TRSC58_02664,11,7,18,38,36,85
TrSC58v2_5232|TRSC58_02664,8,6,14,29,3,60
MSTRG.5097|GM6,13,9,16,90,43,6
TrSC58v2_5233|GM6,12,7,11,71,37,277
MSTRG.5098|GM6,9,25,117,136,86,246
TrSC58v2_5237|GM6,8,18,1,0,1,11
MSTRG.5099|GM6,29,16,35,103,66,183
TrSC58v2_5238|GM6,21,13,30,88,53,214
MSTRG.5100,1,7,26,45,23,86
MSTRG.5102|vps18,6,12,16,26,9,93
TrSC58v2_5240|vps18,5,9,14,20,8,86
MSTRG.5103|TRSC58_01829,9,4,7,18,13,54
TrSC58v2_5241|TRSC58_01829,0,3,5,13,11,49
MSTRG.5104|PHRF1,3,8,18,30,16,28
TrSC58v2_5242|PHRF1,0,6,15,9,0,25
MSTRG.5105|smu1,12,4,20,37,23,58
TrSC58v2_5243|smu1,8,4,17,28,20,50
MSTRG.5106|DNAAF3,23,0,41,19,48,104
TrSC58v2_5244|DNAAF3,0,0,2,15,1,88
MSTRG.5107|TRSC58_01289,3,4,46,11,6,63
TrSC58v2_5245|TRSC58_01289,0,0,1,8,0,1
MSTRG.5108|TRSC58_04582,4,0,4,5,14,24
TrSC58v2_5246|TRSC58_04582,0,0,0,5,2,1
MSTRG.5109|TRSC58_00172,4,0,0,14,8,32
TrSC58v2_5247|TRSC58_00172,0,0,0,2,7,4
MSTRG.5110|C3747_9g272,11,17,53,33,20,82
TrSC58v2_5248|C3747_9g272,8,15,1,26,15,75
MSTRG.5111|TRSC58_05542,4,0,5,5,6,22
TrSC58v2_5249|TRSC58_05542,0,0,4,0,5,1
MSTRG.5112|RAN1,7,7,25,29,22,137
TrSC58v2_5250|RAN1,5,5,23,21,19,0
MSTRG.5113|TM35_000052470,8,19,10,28,30,62
TrSC58v2_5251|TM35_000052470,0,2,9,20,3,48
MSTRG.5114|TCSYLVIO_005457,9,20,21,40,20,95
TrSC58v2_5252|TCSYLVIO_005457,7,1,18,35,18,77
MSTRG.5115|TRSC58_01936,5,16,4,14,9,49
TrSC58v2_5253|TRSC58_01936,0,0,0,13,8,43
MSTRG.5116|ubql-1,14,4,10,33,16,59
TrSC58v2_5254|ubql-1,13,3,9,31,14,54
MSTRG.5117|MCR1,4,3,11,11,6,20
TrSC58v2_5255|MCR1,0,1,8,4,6,4
MSTRG.5118|NDHK,12,3,5,6,15,33
TrSC58v2_5256|NDHK,3,2,0,0,3,30
MSTRG.5121,14,8,11,68,50,165
MSTRG.5122|DDB0186972,4,5,19,31,11,50
TrSC58v2_5259|DDB0186972,0,0,0,1,10,1
MSTRG.5123|slc47a1,8,7,6,9,12,31
TrSC58v2_5260|slc47a1,0,6,5,7,9,27
MSTRG.5124|SPCC191.05c,7,0,6,4,9,22
TrSC58v2_5261|SPCC191.05c,0,0,1,1,0,19
MSTRG.5125|TCNA,13,17,13,64,51,106
TrSC58v2_5262|TCNA,11,17,10,44,0,74
MSTRG.5126|gp63,10,9,25,11,21,74
TrSC58v2_5263|gp63,8,7,8,25,3,71
MSTRG.5127|gp63,8,12,14,9,15,76
TrSC58v2_5266|gp63,6,9,8,33,0,30
MSTRG.5129|sseA,16,7,20,33,18,103
TrSC58v2_5270|sseA,1,5,17,27,16,78
MSTRG.5130|sseA,4,6,27,18,16,49
TrSC58v2_5271|sseA,3,5,1,14,1,35
MSTRG.5131|sseA,3,7,22,9,12,45
TrSC58v2_5272|sseA,0,0,1,12,1,2
MSTRG.5132|TRSC58_06408,3,2,2,3,2,12
TrSC58v2_5273|TRSC58_06408,3,1,1,4,1,9
MSTRG.5133|Tc_MARK_4123,15,16,18,36,23,83
TrSC58v2_5274|Tc_MARK_4123,12,13,16,33,21,80
MSTRG.5134|GRXC6,13,7,18,25,28,43
TrSC58v2_5275|GRXC6,2,6,15,19,21,37
MSTRG.5135|dre-1,8,27,55,104,87,287
TrSC58v2_5276|dre-1,6,26,53,88,70,250
MSTRG.5136|TRSC58_03013,10,4,5,11,16,26
TrSC58v2_5277|TRSC58_03013,0,0,4,8,0,25
MSTRG.5137|TRSC58_05176,13,7,14,20,14,67
TrSC58v2_5278|TRSC58_05176,0,5,13,18,12,59
MSTRG.5138|TRSC58_00276,5,4,4,32,13,61
TrSC58v2_5279|TRSC58_00276,4,0,4,2,11,44
MSTRG.5139|sec31,9,27,37,49,85,128
TrSC58v2_5280|sec31,6,24,32,42,1,110
MSTRG.5140|efhc2,8,20,43,28,20,117
TrSC58v2_5281|efhc2,5,16,36,25,19,102
MSTRG.5142|ogdh,17,17,38,79,40,202
TrSC58v2_5283|ogdh,13,14,33,68,35,186
MSTRG.5304,3,14,27,41,24,95
MSTRG.5307|TRSC58_00527,11,0,15,32,19,83
MSTRG.5305|ADK-B,5,0,29,54,18,78
MSTRG.5306|TRSC58_03470,9,22,25,47,24,157
MSTRG.5303|MDH2,5,9,28,44,19,80
MSTRG.5308|TcYC6_0112790,12,9,30,13,11,28
MSTRG.5309|G6PD5,8,7,35,19,22,86
MSTRG.5310|TcCL_ESM05449,8,13,0,6,8,25
MSTRG.5314|ATTY,1,1,1,1,1,2
TrSC58v2_5454|ATTY,1,1,1,1,1,2
MSTRG.5315|ATTY,4,11,23,19,27,100
TrSC58v2_5455|ATTY,2,0,0,10,14,2
MSTRG.5319|ATTY,2,0,2,7,11,11
TrSC58v2_5459|ATTY,1,0,1,7,0,9
MSTRG.5321|Smt1-1,4,7,26,30,30,55
TrSC58v2_5461|Smt1-1,0,1,23,27,27,49
MSTRG.5316|ATTY,3,4,4,9,10,19
TrSC58v2_5456|ATTY,2,1,2,3,3,15
MSTRG.5317|ATTY,1,1,0,0,0,3
TrSC58v2_5457|ATTY,0,1,0,0,0,2
MSTRG.5318|ATTY,1,1,0,0,0,3
TrSC58v2_5458|ATTY,1,1,0,0,0,2
MSTRG.5322|TRSC58_06278,3,4,4,6,4,25
TrSC58v2_5462|TRSC58_06278,0,0,2,1,0,22
MSTRG.5323|culA,11,3,6,24,20,57
TrSC58v2_5463|culA,0,0,6,21,16,49
MSTRG.5324|Dpp9,7,4,7,16,12,54
TrSC58v2_5464|Dpp9,0,0,6,13,1,46
MSTRG.5327|TRSC58_02472,12,5,6,4,0,18
TrSC58v2_5467|TRSC58_02472,0,1,5,1,0,16
MSTRG.5329|TRSC58_04466,11,10,4,19,0,31
TrSC58v2_5469|TRSC58_04466,2,9,3,13,0,28
MSTRG.5331|TRSC58_02953,10,2,6,22,1,23
TrSC58v2_5471|TRSC58_02953,0,1,0,20,1,21
MSTRG.5332|TRSC58_02229,5,4,15,15,22,26
TrSC58v2_5472|TRSC58_02229,4,0,4,14,2,23
MSTRG.5333|TRSC58_05750,7,0,5,4,1,15
TrSC58v2_5473|TRSC58_05750,0,0,3,0,1,2
MSTRG.5334|FAS2,5,5,6,12,8,63
TrSC58v2_5474|FAS2,1,4,4,0,7,0
MSTRG.5338|D4Des,3,8,0,7,0,37
TrSC58v2_5478|D4Des,3,6,0,5,0,31
